,id_student,num_of_prev_attempts,studied_credits,module_presentation_length,avg_initial_score,first_eval_score,total_clicks_acum,total_active_days,Cluster,risk_class
22187,635141,0,60,241,90.5,91.0,1317.0,118.0,0,1
22188,669530,0,90,241,59.5,57.0,825.0,72.0,0,1
22189,669530,0,90,241,59.5,57.0,825.0,72.0,0,0
22190,669530,0,90,241,59.5,57.0,825.0,72.0,0,0
22191,835603,1,150,241,0.0,0.0,0.0,0.0,1,0
22192,835603,1,150,241,0.0,0.0,0.0,0.0,1,0
22193,835603,1,150,241,0.0,0.0,0.0,0.0,1,0
22194,879295,1,60,241,32.0,22.0,251.0,25.0,2,0
22195,879295,1,60,241,32.0,22.0,251.0,25.0,2,1
22196,909056,0,60,241,91.0,95.0,1726.0,123.0,0,1
22197,963176,0,60,241,62.0,62.0,398.0,46.0,3,0
22198,997948,1,120,241,0.0,0.0,61.0,6.0,1,0
22199,997948,1,120,241,0.0,0.0,61.0,6.0,1,0
22200,1031884,0,60,241,93.5,91.0,1084.0,77.0,0,1
22201,1031884,0,60,241,93.5,91.0,1084.0,77.0,0,1
22202,1033968,1,60,241,62.5,75.0,140.0,10.0,2,0
22203,1033968,1,60,241,62.5,75.0,140.0,10.0,2,0
22204,1049036,0,120,241,80.5,87.0,1185.0,118.0,0,1
22205,1175060,0,90,241,0.0,0.0,37.0,1.0,1,0
22206,1332356,0,60,241,81.0,75.0,506.0,55.0,3,1
22207,1332356,0,60,241,81.0,75.0,506.0,55.0,3,1
22208,1531649,0,60,241,78.0,78.0,755.0,42.0,0,0
22209,1549107,0,60,241,91.0,91.0,1769.0,106.0,0,1
22210,1552044,0,60,241,84.0,80.0,1371.0,90.0,0,1
22211,1552044,0,60,241,84.0,80.0,1371.0,90.0,0,1
22212,1554143,2,150,241,69.0,76.0,336.0,33.0,3,0
22213,1554143,2,150,241,69.0,76.0,336.0,33.0,3,0
22214,1554143,2,150,241,69.0,76.0,336.0,33.0,3,0
22215,1591864,0,60,241,78.5,79.0,1979.0,119.0,0,0
22216,1591864,0,60,241,78.5,79.0,1979.0,119.0,0,1
22217,1592048,1,120,241,91.5,94.0,2118.0,142.0,0,1
22218,1592048,1,120,241,91.5,94.0,2118.0,142.0,0,0
22219,1592048,1,120,241,91.5,94.0,2118.0,142.0,0,1
22220,1612600,0,90,241,84.5,84.0,3443.0,233.0,0,0
22221,1612600,0,90,241,84.5,84.0,3443.0,233.0,0,1
22222,1614808,0,120,241,0.0,0.0,0.0,0.0,1,0
22223,1624025,0,60,241,86.5,87.0,1403.0,55.0,0,0
22224,1624025,0,60,241,86.5,87.0,1403.0,55.0,0,1
22225,1668372,1,60,241,58.5,56.0,591.0,50.0,3,0
22226,1671208,0,60,241,87.5,96.0,926.0,49.0,0,0
22227,1671761,0,60,241,64.5,57.0,856.0,84.0,0,0
22228,1671811,0,90,241,87.5,89.0,1435.0,99.0,0,1
22229,1671811,0,90,241,87.5,89.0,1435.0,99.0,0,1
22230,1735651,0,60,241,88.0,86.0,1919.0,135.0,0,1
22231,1735653,1,240,241,78.0,84.0,242.0,19.0,2,1
22232,1763186,0,120,241,81.5,80.0,1722.0,138.0,0,1
22233,1763186,0,120,241,81.5,80.0,1722.0,138.0,0,0
22234,1767786,0,60,241,81.0,81.0,397.0,20.0,3,0
22235,1777223,0,60,241,86.5,87.0,917.0,70.0,0,0
22236,1777223,0,60,241,86.5,87.0,917.0,70.0,0,0
22237,1804143,1,60,241,80.0,80.0,381.0,51.0,3,0
22238,1804143,1,60,241,80.0,80.0,381.0,51.0,3,1
22239,1826729,0,120,241,27.0,23.0,179.0,25.0,2,1
22240,1843355,1,60,241,41.0,40.0,468.0,40.0,3,0
22241,1843355,1,60,241,41.0,40.0,468.0,40.0,3,0
22242,1845093,2,150,241,0.0,0.0,0.0,0.0,1,0
22243,1845093,2,150,241,0.0,0.0,0.0,0.0,1,0
22244,1874160,0,60,241,89.5,94.0,1404.0,100.0,0,1
22245,1874160,0,60,241,89.5,94.0,1404.0,100.0,0,1
22246,1903131,1,120,241,0.0,0.0,48.0,3.0,1,0
22247,1903131,1,120,241,0.0,0.0,48.0,3.0,1,0
22248,1916140,0,60,241,92.5,92.0,3070.0,132.0,0,0
22249,1916140,0,60,241,92.5,92.0,3070.0,132.0,0,1
22250,1939179,0,210,241,43.0,40.0,4139.0,184.0,0,0
22251,1945434,0,60,241,92.0,89.0,863.0,60.0,0,1
22252,1951727,0,60,241,89.5,91.0,1146.0,150.0,0,1
22253,1962854,1,60,241,75.0,88.0,858.0,69.0,0,0
22254,1962854,1,60,241,75.0,88.0,858.0,69.0,0,1
22255,1981053,0,120,241,0.0,0.0,57.0,14.0,1,0
22256,1981053,0,120,241,0.0,0.0,57.0,14.0,1,0
22257,1986370,0,60,241,74.0,77.0,1457.0,107.0,0,0
22258,1994454,1,60,241,0.0,0.0,133.0,13.0,2,0
22259,2001102,1,120,241,42.0,39.0,1485.0,62.0,0,0
22260,2002727,1,60,241,82.0,82.0,22.0,5.0,1,0
22261,2002727,1,60,241,82.0,82.0,22.0,5.0,1,0
22262,2043916,1,120,241,61.0,61.0,22.0,3.0,1,0
22263,2043916,1,120,241,61.0,61.0,22.0,3.0,1,0
22264,2046628,2,120,241,50.0,50.0,676.0,27.0,3,0
22265,2046628,2,120,241,50.0,50.0,676.0,27.0,3,0
22266,2046628,2,120,241,50.0,50.0,676.0,27.0,3,0
22267,2046628,2,120,241,50.0,50.0,676.0,27.0,3,0
22268,2077023,0,130,241,77.5,73.0,710.0,56.0,3,1
22269,2080340,0,60,241,66.0,67.0,751.0,56.0,0,0
22270,2087698,0,60,241,88.0,85.0,2908.0,168.0,0,1
22271,2091387,0,90,241,92.5,92.0,1224.0,139.0,0,1
22272,2109013,1,70,241,53.0,28.0,288.0,17.0,3,0
22273,2110039,1,90,241,0.0,0.0,166.0,14.0,2,0
22274,2110039,1,90,241,0.0,0.0,166.0,14.0,2,0
22275,2151748,0,60,241,0.0,0.0,386.0,31.0,3,0
22276,2162388,0,60,241,50.5,66.0,191.0,21.0,2,0
22277,2172136,0,60,241,97.5,96.0,1154.0,99.0,0,1
22278,2172136,0,60,241,97.5,96.0,1154.0,99.0,0,1
22279,2173688,0,60,241,53.0,53.0,181.0,17.0,2,0
22280,2188469,0,75,241,80.0,86.0,183.0,19.0,2,0
22281,2210989,0,60,241,79.5,73.0,749.0,82.0,3,1
22282,2228206,2,170,241,79.5,77.0,874.0,62.0,0,0
22283,2228206,2,170,241,79.5,77.0,874.0,62.0,0,0
22284,2231018,0,60,241,82.5,88.0,1064.0,118.0,0,1
22285,2261142,0,60,241,80.0,80.0,1662.0,144.0,0,0
22286,2265935,0,60,241,81.5,77.0,1231.0,80.0,0,0
22287,2266889,0,60,241,87.5,83.0,621.0,50.0,3,1
22288,2301511,0,60,241,56.0,52.0,1112.0,100.0,0,0
22289,2305237,2,150,241,0.0,0.0,662.0,35.0,3,0
22290,2305237,2,150,241,0.0,0.0,662.0,35.0,3,0
22291,2305237,2,150,241,0.0,0.0,662.0,35.0,3,0
22292,2305957,1,150,241,49.0,49.0,38.0,5.0,1,0
22293,2305957,1,150,241,49.0,49.0,38.0,5.0,1,0
22294,2306519,0,60,241,79.0,81.0,545.0,44.0,3,1
22295,2312809,0,60,241,70.5,59.0,425.0,40.0,3,1
22296,2333244,0,60,241,95.0,98.0,2186.0,134.0,0,0
22297,2333244,0,60,241,95.0,98.0,2186.0,134.0,0,1
22298,2336922,1,120,241,86.0,78.0,2096.0,127.0,0,0
22299,2336922,1,120,241,86.0,78.0,2096.0,127.0,0,1
22300,2343809,1,150,241,77.0,79.0,651.0,61.0,3,0
22301,2343809,1,150,241,77.0,79.0,651.0,61.0,3,1
22302,2348961,0,120,241,65.5,73.0,557.0,48.0,3,1
22303,2352039,1,180,241,0.0,0.0,254.0,32.0,2,0
22304,2352039,1,180,241,0.0,0.0,254.0,32.0,2,0
22305,2356318,0,60,241,51.0,46.0,393.0,31.0,3,0
22306,2357168,0,120,241,0.0,0.0,361.0,10.0,3,0
22307,2365009,0,90,241,0.0,0.0,0.0,0.0,1,0
22308,2365009,0,90,241,0.0,0.0,0.0,0.0,1,0
22309,2366701,2,180,241,33.0,39.0,27.0,6.0,1,0
22310,2366701,2,180,241,33.0,39.0,27.0,6.0,1,0
22311,2371311,0,60,241,0.0,0.0,96.0,5.0,2,0
22312,2394090,0,90,241,79.0,83.0,995.0,107.0,0,0
22313,2394090,0,90,241,79.0,83.0,995.0,107.0,0,1
22314,2394090,0,90,241,79.0,83.0,995.0,107.0,0,1
22315,2399951,1,120,241,51.5,48.0,1038.0,34.0,0,0
22316,2411981,1,180,241,67.0,67.0,297.0,38.0,2,0
22317,2411981,1,180,241,67.0,67.0,297.0,38.0,2,0
22318,2411981,1,180,241,67.0,67.0,297.0,38.0,2,0
22319,2414973,1,100,241,39.0,41.0,255.0,24.0,2,1
22320,2415480,0,90,241,95.0,96.0,1435.0,140.0,0,1
22321,2416424,0,60,241,68.0,66.0,2802.0,161.0,0,1
22322,2416501,1,120,241,76.5,71.0,4531.0,196.0,0,1
22323,2436400,1,90,241,85.5,84.0,3008.0,204.0,0,0
22324,2436400,1,90,241,85.5,84.0,3008.0,204.0,0,1
22325,2444109,0,60,241,53.5,55.0,102.0,12.0,2,0
22326,2446778,2,90,241,0.0,0.0,81.0,8.0,1,0
22327,2446778,2,90,241,0.0,0.0,81.0,8.0,1,0
22328,2450600,0,60,241,96.5,94.0,4295.0,182.0,0,1
22329,2450650,0,60,241,81.5,82.0,2191.0,100.0,0,1
22330,2451003,0,60,241,39.5,33.0,4400.0,152.0,0,1
22331,2452902,1,120,241,73.5,71.0,784.0,80.0,3,0
22332,2452902,1,120,241,73.5,71.0,784.0,80.0,3,1
22333,2460775,0,70,241,90.0,85.0,718.0,56.0,3,1
22334,2465186,0,60,241,0.0,0.0,175.0,12.0,2,0
22335,2473025,0,120,241,86.0,87.0,1321.0,111.0,0,1
22336,2485856,2,120,241,0.0,0.0,0.0,0.0,1,0
22337,2485856,2,120,241,0.0,0.0,0.0,0.0,1,0
22338,2495139,0,120,241,0.0,0.0,105.0,5.0,1,0
22339,2499850,1,120,241,0.0,0.0,0.0,0.0,1,0
22340,2502516,0,60,241,81.0,78.0,2936.0,165.0,0,1
22341,2502707,2,130,241,65.0,71.0,385.0,43.0,3,0
22342,2502707,2,130,241,65.0,71.0,385.0,43.0,3,0
22343,2503273,0,60,241,72.5,77.0,8105.0,240.0,0,1
22344,2516497,0,60,241,0.0,0.0,40.0,3.0,1,0
22345,2519622,1,60,241,81.0,84.0,1888.0,101.0,0,0
22346,2521837,0,60,241,0.0,0.0,30.0,2.0,1,0
22347,2523146,2,120,241,86.5,88.0,66.0,5.0,2,0
22348,2523146,2,120,241,86.5,88.0,66.0,5.0,2,0
22349,2527077,0,60,241,86.0,86.0,1190.0,39.0,0,0
22350,2533297,1,60,241,71.0,72.0,403.0,29.0,3,0
22351,2533590,0,60,241,0.0,0.0,32.0,3.0,1,0
22352,2544678,0,60,241,0.0,0.0,205.0,16.0,2,0
22353,2544678,0,60,241,0.0,0.0,205.0,16.0,2,0
22354,2545413,0,60,241,67.0,67.0,380.0,27.0,3,0
22355,2550946,0,60,241,92.5,93.0,653.0,59.0,3,1
22356,2558463,0,60,241,84.0,90.0,2073.0,150.0,0,1
22357,2558536,2,60,241,0.0,0.0,76.0,5.0,1,0
22358,2577480,1,120,241,75.5,78.0,69.0,11.0,2,0
22359,2577480,1,120,241,75.5,78.0,69.0,11.0,2,0
22360,2588215,1,120,241,80.5,86.0,331.0,29.0,3,0
22361,2588215,1,120,241,80.5,86.0,331.0,29.0,3,0
22362,2588296,0,90,241,0.0,0.0,61.0,5.0,1,0
22363,2588543,2,60,241,68.0,60.0,1252.0,88.0,0,0
22364,2595457,0,60,241,66.0,66.0,184.0,11.0,2,0
22365,2595457,0,60,241,66.0,66.0,184.0,11.0,2,0
22366,2595730,0,60,241,81.0,80.0,1610.0,80.0,0,0
22367,2595730,0,60,241,81.0,80.0,1610.0,80.0,0,1
22368,2599201,0,120,241,0.0,0.0,0.0,0.0,1,0
22369,2608626,0,60,241,81.0,73.0,1727.0,138.0,0,1
22370,2609908,0,90,241,53.0,65.0,496.0,53.0,3,1
22371,2609908,0,90,241,53.0,65.0,496.0,53.0,3,1
22372,2610581,0,60,241,0.0,0.0,93.0,5.0,1,0
22373,2611371,1,150,241,83.5,76.0,1007.0,79.0,0,1
22374,2619496,0,60,241,90.0,86.0,591.0,87.0,3,1
22375,2621984,0,60,241,0.0,0.0,0.0,0.0,1,0
22376,2623532,0,60,241,65.0,65.0,623.0,37.0,3,0
22377,2631092,0,90,241,0.0,0.0,13.0,1.0,1,0
22378,2635116,0,60,241,77.5,72.0,306.0,28.0,3,0
22379,2636552,0,90,241,97.0,97.0,143.0,12.0,2,0
22380,2636552,0,90,241,97.0,97.0,143.0,12.0,2,0
22381,2637219,0,120,241,90.0,90.0,4403.0,244.0,0,1
22382,2638464,0,60,241,0.0,0.0,73.0,6.0,1,0
22383,2639021,0,60,241,56.5,63.0,165.0,14.0,2,0
22384,2640853,0,60,241,0.0,0.0,0.0,0.0,1,0
22385,2643028,0,60,241,86.5,85.0,1228.0,94.0,0,1
22386,2646737,1,120,241,83.0,83.0,211.0,23.0,2,0
22387,2646737,1,120,241,83.0,83.0,211.0,23.0,2,0
22388,2648035,2,120,241,93.0,95.0,2920.0,144.0,0,1
22389,2659530,1,70,241,69.5,68.0,1366.0,135.0,0,1
22390,2660408,0,60,241,80.5,75.0,512.0,59.0,3,1
22391,2661162,0,60,241,79.5,81.0,1976.0,132.0,0,1
22392,2668106,0,60,241,81.0,87.0,672.0,73.0,3,1
22393,2668106,0,60,241,81.0,87.0,672.0,73.0,3,0
22394,2669736,0,60,241,65.5,63.0,2189.0,110.0,0,1
22395,2669995,0,60,241,96.0,98.0,984.0,70.0,0,1
22396,2675343,0,120,241,64.5,51.0,451.0,33.0,3,1
22397,2683696,1,300,241,0.0,0.0,0.0,0.0,1,0
22398,2683696,1,300,241,0.0,0.0,0.0,0.0,1,0
22399,2684847,0,70,241,67.5,66.0,1090.0,117.0,0,1
22400,2685827,2,120,241,86.5,88.0,1121.0,127.0,0,0
22401,2685827,2,120,241,86.5,88.0,1121.0,127.0,0,1
22402,2686365,1,120,241,57.0,57.0,48.0,6.0,1,0
22403,2686865,2,60,241,66.0,68.0,497.0,84.0,3,1
22404,2688692,0,60,241,60.5,57.0,372.0,68.0,3,1
22405,2689501,1,60,241,77.0,80.0,375.0,43.0,3,0
22406,2692101,1,90,241,64.0,64.0,26.0,5.0,1,0
22407,2692101,1,90,241,64.0,64.0,26.0,5.0,1,0
22408,2692577,0,70,241,76.5,78.0,985.0,81.0,0,1
22409,2692948,1,120,241,61.5,73.0,493.0,47.0,3,1
22410,2694886,0,60,241,73.5,71.0,911.0,73.0,0,1
22411,2696376,3,210,241,47.5,56.0,282.0,30.0,2,0
22412,2698251,0,60,241,72.5,69.0,1511.0,77.0,0,0
22413,2710343,1,60,241,0.0,0.0,0.0,0.0,1,0
22414,2710343,1,60,241,0.0,0.0,0.0,0.0,1,0
22415,8462,1,60,262,88.0,93.0,10.0,1.0,1,0
22416,8462,1,60,262,88.0,93.0,10.0,1.0,1,0
22417,25572,2,150,262,55.0,80.0,113.0,23.0,2,0
22418,27417,1,60,262,72.5,80.0,100.0,12.0,2,0
22419,27417,1,60,262,72.5,80.0,100.0,12.0,2,0
22420,33387,2,90,262,0.0,0.0,0.0,0.0,1,0
22421,33387,2,90,262,0.0,0.0,0.0,0.0,1,0
22422,33681,3,60,262,83.5,94.0,30.0,2.0,1,0
22423,33681,3,60,262,83.5,94.0,30.0,2.0,1,0
22424,33796,2,60,262,59.5,44.0,351.0,45.0,3,1
22425,33897,1,60,262,54.5,50.0,0.0,0.0,1,0
22426,33897,1,60,262,54.5,50.0,0.0,0.0,1,0
22427,34087,1,60,262,85.5,88.0,131.0,19.0,2,0
22428,34087,1,60,262,85.5,88.0,131.0,19.0,2,0
22429,36385,1,120,262,0.0,0.0,0.0,0.0,1,0
22430,36385,1,120,262,0.0,0.0,0.0,0.0,1,0
22431,39208,0,120,262,0.0,0.0,0.0,0.0,1,1
22432,39208,0,120,262,0.0,0.0,0.0,0.0,1,0
22433,46016,0,60,262,65.0,65.0,389.0,38.0,3,0
22434,46812,1,180,262,55.0,55.0,141.0,15.0,2,0
22435,51033,0,60,262,74.0,53.0,913.0,58.0,0,1
22436,51153,0,60,262,64.0,53.0,1179.0,101.0,0,1
22437,51253,0,120,262,0.0,0.0,0.0,0.0,1,0
22438,51955,0,60,262,36.0,22.0,405.0,69.0,3,0
22439,53632,2,60,262,85.5,80.0,73.0,7.0,2,0
22440,53632,2,60,262,85.5,80.0,73.0,7.0,2,0
22441,54810,1,60,262,71.5,53.0,441.0,49.0,3,0
22442,54810,1,60,262,71.5,53.0,441.0,49.0,3,1
22443,58731,1,110,262,47.5,40.0,177.0,18.0,2,1
22444,63015,1,60,262,58.5,42.0,694.0,66.0,3,0
22445,63827,1,60,262,87.5,85.0,108.0,22.0,2,0
22446,68417,0,60,262,74.0,58.0,1270.0,93.0,0,1
22447,69239,0,90,262,0.0,0.0,0.0,0.0,1,0
22448,69239,0,90,262,0.0,0.0,0.0,0.0,1,0
22449,71676,0,60,262,58.5,47.0,1077.0,92.0,0,1
22450,73019,0,60,262,51.0,42.0,540.0,37.0,3,0
22451,73664,0,120,262,25.0,40.0,103.0,18.0,2,0
22452,73664,0,120,262,25.0,40.0,103.0,18.0,2,0
22453,75309,1,180,262,0.0,0.0,0.0,0.0,1,0
22454,75309,1,180,262,0.0,0.0,0.0,0.0,1,0
22455,75427,0,60,262,61.0,47.0,1073.0,112.0,0,0
22456,76081,1,150,262,59.5,58.0,680.0,93.0,3,0
22457,76081,1,150,262,59.5,58.0,680.0,93.0,3,1
22458,80329,2,90,262,84.5,84.0,636.0,78.0,3,0
22459,80329,2,90,262,84.5,84.0,636.0,78.0,3,1
22460,80329,2,90,262,84.5,84.0,636.0,78.0,3,0
22461,80329,2,90,262,84.5,84.0,636.0,78.0,3,1
22462,80775,0,60,262,70.5,76.0,698.0,78.0,3,1
22463,83553,1,60,262,72.5,50.0,393.0,29.0,3,0
22464,88439,0,60,262,79.0,73.0,809.0,74.0,3,1
22465,91470,0,60,262,43.5,27.0,1521.0,126.0,0,1
22466,96874,0,90,262,70.0,70.0,119.0,22.0,2,0
22467,96874,0,90,262,70.0,70.0,119.0,22.0,2,0
22468,99075,0,60,262,50.0,40.0,1369.0,96.0,0,0
22469,99609,0,70,262,0.0,0.0,139.0,11.0,2,0
22470,100561,1,60,262,50.5,31.0,950.0,112.0,0,0
22471,101187,0,120,262,0.0,0.0,0.0,0.0,1,0
22472,101279,0,60,262,55.0,55.0,112.0,8.0,2,0
22473,102221,0,60,262,59.5,49.0,1025.0,57.0,0,1
22474,103891,1,90,262,0.0,0.0,83.0,6.0,1,0
22475,103891,1,90,262,0.0,0.0,83.0,6.0,1,0
22476,104215,0,270,262,0.0,0.0,0.0,0.0,1,0
22477,104772,1,60,262,61.5,67.0,341.0,32.0,3,0
22478,104772,1,60,262,61.5,67.0,341.0,32.0,3,0
22479,106553,0,60,262,64.5,44.0,548.0,64.0,3,1
22480,110524,0,60,262,62.0,44.0,876.0,84.0,0,1
22481,110640,0,120,262,82.0,64.0,1805.0,124.0,0,1
22482,111415,1,60,262,0.0,0.0,0.0,0.0,1,0
22483,111926,2,60,262,70.5,71.0,586.0,68.0,3,0
22484,111926,2,60,262,70.5,71.0,586.0,68.0,3,1
22485,118578,2,60,262,65.0,65.0,792.0,77.0,3,0
22486,118578,2,60,262,65.0,65.0,792.0,77.0,3,0
22487,123053,1,120,262,75.0,80.0,342.0,52.0,3,0
22488,123183,0,60,262,88.0,76.0,2893.0,199.0,0,1
22489,123957,1,60,262,57.0,47.0,64.0,6.0,1,0
22490,123957,1,60,262,57.0,47.0,64.0,6.0,1,0
22491,124210,0,120,262,0.0,0.0,0.0,0.0,1,0
22492,124728,1,60,262,75.0,70.0,1802.0,84.0,0,0
22493,124728,1,60,262,75.0,70.0,1802.0,84.0,0,0
22494,125830,0,120,262,75.0,85.0,1810.0,90.0,0,0
22495,129989,0,60,262,97.5,100.0,1414.0,105.0,0,1
22496,131152,0,120,262,47.5,0.0,377.0,40.0,3,0
22497,131612,0,60,262,92.0,84.0,1655.0,137.0,0,1
22498,132157,0,60,262,63.5,47.0,698.0,127.0,3,0
22499,132157,0,60,262,63.5,47.0,698.0,127.0,3,1
22500,132511,0,120,262,70.0,75.0,403.0,42.0,3,0
22501,133365,0,60,262,66.0,67.0,2110.0,136.0,0,1
22502,134243,0,90,262,56.0,42.0,2275.0,202.0,0,1
22503,134920,0,60,262,48.0,36.0,236.0,25.0,2,0
22504,135999,0,60,262,55.0,55.0,188.0,19.0,2,0
22505,136135,2,90,262,53.5,42.0,878.0,77.0,0,1
22506,136793,1,60,262,63.0,51.0,678.0,53.0,3,1
22507,138715,1,60,262,68.5,62.0,36.0,8.0,1,0
22508,138715,1,60,262,68.5,62.0,36.0,8.0,1,0
22509,145188,0,60,262,0.0,0.0,26.0,1.0,1,0
22510,145578,0,120,262,62.5,65.0,659.0,33.0,3,0
22511,146943,0,120,262,85.0,85.0,821.0,61.0,3,0
22512,147328,0,60,262,54.5,29.0,2457.0,149.0,0,1
22513,147715,0,60,262,57.0,29.0,861.0,61.0,0,0
22514,148414,1,60,262,79.5,69.0,1328.0,138.0,0,1
22515,151745,0,90,262,50.0,40.0,591.0,67.0,3,1
22516,152320,1,90,262,74.5,71.0,518.0,70.0,3,0
22517,152320,1,90,262,74.5,71.0,518.0,70.0,3,1
22518,153170,0,120,262,66.0,47.0,1056.0,94.0,0,1
22519,154073,0,90,262,40.5,16.0,343.0,40.0,3,0
22520,158575,0,60,262,67.5,70.0,457.0,39.0,3,0
22521,160181,0,60,262,57.5,40.0,2746.0,146.0,0,0
22522,162337,1,120,262,55.0,55.0,442.0,27.0,3,0
22523,162337,1,120,262,55.0,55.0,442.0,27.0,3,0
22524,163996,0,90,262,37.0,29.0,775.0,87.0,3,0
22525,167945,0,90,262,47.5,35.0,479.0,46.0,3,0
22526,168843,1,120,262,77.5,85.0,465.0,49.0,3,0
22527,169894,3,60,262,78.0,56.0,576.0,44.0,3,0
22528,169894,3,60,262,78.0,56.0,576.0,44.0,3,1
22529,172965,2,60,262,91.0,82.0,1003.0,90.0,0,1
22530,172965,2,60,262,91.0,82.0,1003.0,90.0,0,0
22531,172965,2,60,262,91.0,82.0,1003.0,90.0,0,0
22532,172965,2,60,262,91.0,82.0,1003.0,90.0,0,1
22533,175804,1,180,262,75.0,80.0,121.0,17.0,2,0
22534,177781,0,60,262,87.5,80.0,343.0,24.0,3,0
22535,184409,0,60,262,95.5,91.0,2576.0,173.0,0,1
22536,185024,1,60,262,90.0,80.0,576.0,47.0,3,0
22537,185024,1,60,262,90.0,80.0,576.0,47.0,3,0
22538,189143,0,120,262,93.0,96.0,834.0,80.0,3,1
22539,190279,3,60,262,81.5,78.0,13721.0,257.0,0,1
22540,191732,0,60,262,47.5,75.0,154.0,18.0,2,0
22541,192375,0,120,262,74.0,53.0,1528.0,115.0,0,1
22542,202138,0,90,262,82.5,80.0,348.0,36.0,3,0
22543,202489,1,120,262,77.5,80.0,571.0,33.0,3,0
22544,202489,1,120,262,77.5,80.0,571.0,33.0,3,0
22545,203149,0,60,262,62.5,60.0,326.0,32.0,3,0
22546,204410,0,120,262,77.0,84.0,3367.0,237.0,0,1
22547,204609,1,60,262,82.0,69.0,1244.0,124.0,0,1
22548,226895,1,150,262,42.5,44.0,6.0,4.0,1,0
22549,226895,1,150,262,42.5,44.0,6.0,4.0,1,1
22550,231697,0,60,262,0.0,0.0,24.0,3.0,1,0
22551,233868,1,60,262,70.0,70.0,48.0,6.0,1,0
22552,233868,1,60,262,70.0,70.0,48.0,6.0,1,0
22553,233873,0,60,262,73.5,62.0,1031.0,60.0,0,1
22554,234552,0,120,262,75.5,76.0,4053.0,224.0,0,1
22555,235893,0,100,262,98.0,96.0,2250.0,163.0,0,1
22556,236017,0,120,262,0.0,0.0,88.0,12.0,1,0
22557,236150,1,100,262,0.0,0.0,0.0,0.0,1,0
22558,236150,1,100,262,0.0,0.0,0.0,0.0,1,0
22559,236150,1,100,262,0.0,0.0,0.0,0.0,1,0
22560,240186,0,80,262,82.0,69.0,917.0,60.0,0,1
22561,240236,3,60,262,33.0,16.0,1066.0,98.0,0,0
22562,241066,1,60,262,56.0,62.0,356.0,29.0,3,1
22563,241769,0,60,262,67.5,60.0,213.0,23.0,2,0
22564,243025,0,60,262,68.0,71.0,1147.0,115.0,0,1
22565,249359,0,90,262,59.5,64.0,300.0,27.0,2,1
22566,253579,1,120,262,50.0,35.0,243.0,25.0,2,0
22567,253579,1,120,262,50.0,35.0,243.0,25.0,2,0
22568,256144,0,60,262,73.5,67.0,2886.0,217.0,0,1
22569,258538,0,60,262,72.0,64.0,732.0,67.0,3,1
22570,260077,1,60,262,63.0,56.0,865.0,75.0,0,1
22571,260639,2,120,262,0.0,0.0,0.0,0.0,1,0
22572,260639,2,120,262,0.0,0.0,0.0,0.0,1,0
22573,264601,3,70,262,0.0,0.0,0.0,0.0,1,0
22574,267118,1,90,262,65.0,65.0,3.0,1.0,1,0
22575,267118,1,90,262,65.0,65.0,3.0,1.0,1,0
22576,267118,1,90,262,65.0,65.0,3.0,1.0,1,0
22577,268143,1,60,262,65.0,60.0,1278.0,97.0,0,1
22578,269575,0,60,262,94.0,90.0,2067.0,124.0,0,0
22579,269856,0,60,262,56.0,67.0,1067.0,108.0,0,1
22580,270502,0,120,262,71.0,47.0,485.0,87.0,3,1
22581,275297,0,120,262,85.5,96.0,1031.0,110.0,0,1
22582,275297,0,120,262,85.5,96.0,1031.0,110.0,0,1
22583,275309,1,90,262,75.0,65.0,850.0,62.0,0,0
22584,276935,0,60,262,92.0,84.0,2470.0,162.0,0,1
22585,279117,0,60,262,85.0,90.0,243.0,38.0,2,0
22586,281172,0,60,262,65.0,60.0,874.0,85.0,0,1
22587,281252,0,60,262,0.0,0.0,20.0,2.0,1,0
22588,281799,0,60,262,67.5,65.0,89.0,6.0,2,0
22589,281920,4,60,262,74.5,64.0,1040.0,122.0,0,1
22590,282498,0,60,262,0.0,0.0,1.0,1.0,1,0
22591,284741,0,120,262,85.0,90.0,171.0,14.0,2,0
22592,284741,0,120,262,85.0,90.0,171.0,14.0,2,0
22593,285481,0,60,262,64.5,64.0,4050.0,181.0,0,1
22594,287897,2,120,262,77.5,75.0,173.0,21.0,2,0
22595,287897,2,120,262,77.5,75.0,173.0,21.0,2,0
22596,287954,2,120,262,97.5,100.0,231.0,37.0,2,0
22597,288762,0,120,262,0.0,0.0,0.0,0.0,1,0
22598,295118,0,180,262,78.0,71.0,2462.0,175.0,0,1
22599,296138,0,60,262,90.5,96.0,552.0,72.0,3,1
22600,298777,1,120,262,63.5,42.0,522.0,58.0,3,0
22601,298777,1,120,262,63.5,42.0,522.0,58.0,3,0
22602,300057,0,60,262,70.0,75.0,163.0,30.0,2,0
22603,301036,3,60,262,0.0,0.0,5.0,5.0,1,0
22604,303141,0,60,262,85.0,80.0,7633.0,250.0,0,1
22605,303341,0,120,262,0.0,0.0,39.0,3.0,1,0
22606,306754,1,120,262,0.0,0.0,0.0,0.0,1,0
22607,307116,0,100,262,82.5,85.0,664.0,54.0,3,0
22608,309258,3,180,262,0.0,0.0,0.0,0.0,1,0
22609,309258,3,180,262,0.0,0.0,0.0,0.0,1,0
22610,309258,3,180,262,0.0,0.0,0.0,0.0,1,0
